37,38,y
0.26450935,0.27582568,0
1.5346557,1.5265489,0
0.91059524,-1.116725,0
0.6606753,0.94868195,0
-0.7943247,0.73167163,0
-3.4188926,-1.040053,1
-1.7281512,-0.053449344,1
-2.593311,-0.40003976,1
-2.107178,-0.11930847,1
-3.8254209,-0.4748071,1
-1.4700927,1.2861884,2
-0.70971996,0.20718454,2
-0.7619813,-1.7272521,2
-3.4865944,-3.1820307,2
-0.853,-1.8553486,2
2.789874,2.3619444,3
3.3885407,6.375737,3
3.9196296,4.073446,3
4.6062274,6.0473795,3
2.9426584,5.6359444,3
